,HG_NM,HJ_NM,POLY_NM,ORIG_NM,MEMBER_NO,POLY_CD,ORIG_CD,VOTE_DATE,BILL_NO,BILL_NAME,BILL_ID,LAW_TITLE,CURR_COMMITTEE,RESULT_VOTE_MOD,DEPT_CD,CURR_COMMITTEE_ID,DISP_ORDER,BILL_URL,BILL_NAME_URL,SESSION_CD,CURRENTS_CD,AGE,MONA_CD
45,김병주,金柄周,더불어민주당,비례대표,2100000000037,101182,240001,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771268,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,GF286398
46,김승남,金承南,더불어민주당,전남 고흥군보성군장흥군강진군,2100000000046,101182,140112,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771220,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,P2N4585G
47,박주민,朴柱民,더불어민주당,서울 은평구갑,2100000000105,101182,010032,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9770932,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,6AU2417B
48,김민철,金敏徹,더불어민주당,경기 의정부시을,2100000000033,101182,080016,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771173,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,6399076T
49,양향자,梁香子,한국의희망,광주 서구을,2100000000150,101212,050004,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771155,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,WHV3448W
50,남인순,南仁順,더불어민주당,서울 송파구병,2100000000077,101182,010075,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9770752,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,04T3751T
51,윤상현,尹相現,국민의힘,인천 동구미추홀구을,2100000000170,101210,210023,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9770598,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,MSY7784L
52,박형수,朴亨修,국민의힘,경북 영주시영양군봉화군울진군,2100000000108,101210,210039,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771226,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,6U243644
53,윤영덕,尹永德,더불어민주당,광주 동구남구갑,2100000000171,101182,050016,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771153,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,KFS1358P
54,김윤덕,金潤德,더불어민주당,전북 전주시갑,2100000000059,101182,130033,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771206,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,JZY9937U
55,신정훈,辛正勳,더불어민주당,전남 나주시화순군,2100000000138,101182,140007,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771219,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,M7O7878U
56,김병욱,金炳旭,국민의힘,경북 포항시남구울릉군,2100000000036,101210,150003,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771285,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,KB04377U
57,허영,許榮,더불어민주당,강원 춘천시철원군화천군양구군갑,2100000000287,101182,210033,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771196,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,FU53642G
58,김형동,金亨東,국민의힘,경북 안동시예천군,2100000000072,101210,210038,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771223,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,JEZ3130Q
59,정점식,鄭点植,국민의힘,경남 통영시고성군,2100000000244,101210,160012,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771103,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,LJK4960Z
60,이재명,李在明,더불어민주당,인천 계양구을,2100000000309,101182,040016,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771300,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,IUD9392R
61,박광온,朴洸瑥,더불어민주당,경기 수원시정,2100000000088,101182,080173,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9770911,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,K3W33496
62,이용호,李容鎬,국민의힘,전북 남원시임실군순창군,2100000000205,101210,130072,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771015,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,DBA1057Z
63,김두관,金斗官,더불어민주당,경남 양산시을,2100000000029,101182,160128,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9770997,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,CI15627C
64,강훈식,姜勳植,더불어민주당,충남 아산시을,2100000000010,101182,120075,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771007,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,TRE2429O
65,임종성,林鍾聲,더불어민주당,경기 광주시을,2100000000227,101182,080179,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771000,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,E6U4345C
66,윤영석,尹永碩,국민의힘,경남 양산시갑,2100000000172,101210,160127,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9770811,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,9VR65006
67,태영호,太永浩,국민의힘,서울 강남구갑,2100000000279,101210,010068,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771286,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,XJC13432
68,김성환,金星煥,더불어민주당,서울 노원구병,2100000000044,101182,010030,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771089,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,XSP20229
69,주철현,朱哲鉉,더불어민주당,전남 여수시갑,2100000000263,101182,140003,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771215,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,T465023H
70,이주환,李周桓,국민의힘,부산 연제구,2100000000215,101210,020033,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771138,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,3RW63706
71,김석기,金碩基,국민의힘,경북 경주시,2100000000040,101210,150005,20230323 152233,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771024,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,ZYP7962W
72,안철수,安哲秀,국민의힘,경기 성남시분당구갑,2100000000310,101210,080011,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771298,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,YOG1280B
73,김의겸,金宜謙,더불어민주당,비례대표,2100000000301,101182,240001,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771288,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,FIC9046Z
74,이인선,李仁善,국민의힘,대구 수성구을,2100000000308,101210,030016,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771299,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,DWK26447
75,김한규,金翰奎,더불어민주당,제주 제주시을,2100000000314,101182,170012,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771296,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,NUB4941Z
76,장동혁,張東赫,국민의힘,충남 보령시서천군,2100000000313,101210,120007,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771301,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,KFM1081G
77,임병헌,林炳憲,국민의힘,대구 중구남구,2100000000304,101210,030001,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771290,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,NLR6572J
78,최영희,崔英姬,국민의힘,비례대표,2100000000315,101210,240001,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771302,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,YTA7297R
79,김선교,金善敎,국민의힘,경기 여주시양평군,2100000000041,101210,080194,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771195,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,JNL7001A
80,김수흥,金洙興,더불어민주당,전북 익산시갑,2100000000045,101182,130007,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771210,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,L7T64271
81,배현진,裵賢鎭,국민의힘,서울 송파구을,2100000000112,101210,010074,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771128,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,4X525582
82,이용빈,李龍彬,더불어민주당,광주 광산구갑,2100000000202,101182,050013,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771158,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,GKD32201
83,이용우,李龍雨,더불어민주당,경기 고양시정,2100000000204,101182,080190,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771184,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,G7512472
84,권인숙,權仁淑,더불어민주당,비례대표,2100000000020,101182,240001,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771259,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,3TO11703
85,이해식,李海植,더불어민주당,서울 강동구을,2100000000221,101182,010077,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771129,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,CCU1009B
86,유상범,劉相凡,국민의힘,강원 홍천군횡성군영월군평창군,2100000000163,101210,210035,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771199,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,MU69217P
87,홍성국,洪性國,더불어민주당,세종특별자치시갑,2100000000293,101182,210025,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771167,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,2N793392
88,허은아,許垠娥,국민의힘,비례대표,2100000000288,101210,240001,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771256,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,66W6739S
89,송재호,宋在祜,더불어민주당,제주 제주시갑,2100000000134,101182,170011,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771238,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,LM13674V
90,정동만,鄭東萬,국민의힘,부산 기장군,2100000000240,101210,020053,20230323 152232,2120796,아동·청소년의 성보호에 관한 법률 일부개정법률안(대안),PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,아동·청소년의 성보호에 관한 법률,여성가족위원회,찬성,9771140,9700342,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2E3E0V2Y1Z5O1B9V3G9N1C6I8T3T0,404,1,21,DAY6557K
