"","party","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"2100000000230","국민의힘",206,13,3,10,0.820365488529205,0.931034482758621,0.208052098751068,0.0733308643102646,0,0,0
"2100000000231","더불어민주당",501,4,0,0,0.973187923431396,0.992079207920792,-0.504224419593811,-0.346945643424988,0,0,0
"2100000000232","정의당",481,38,3,9,0.8055220246315,0.922787193973635,0.145686864852905,-0.734000325202942,0,0,0
"2100000000233","국민의힘",316,64,7,18,0.661553800106049,0.824691358024691,0.468136847019196,-0.107292056083679,0,0,0
"2100000000234","더불어민주당",526,4,0,0,0.970606207847595,0.992452830188679,-0.463753819465637,-0.233660459518433,0,0,0
"2100000000235","더불어민주당",371,0,0,0,0.995410919189453,1,-0.769426763057709,0.214687824249268,0,0,0
"2100000000236","국민의힘",205,60,26,43,0.589826285839081,0.74251497005988,0.622436046600342,-0.207554504275322,0,0,0
"2100000000237","더불어민주당",289,2,0,0,0.962127089500427,0.993127147766323,-0.540820419788361,0.0194139089435339,0,0,0
"2100000000238","더불어민주당",429,2,1,0,0.971788108348846,0.993055555555556,-0.486462444067001,-0.54197496175766,0,0,0
"2100000000239","국민의힘",159,64,45,223,0.621717512607574,0.778004073319756,0.879377067089081,0.476126164197922,0,0,0
"2100000000240","국민의힘",463,50,2,15,0.751682341098785,0.90188679245283,0.328242570161819,-0.148025184869766,0,0,0
"2100000000241","더불어민주당",505,6,0,0,0.946017920970917,0.98825831702544,-0.345781207084656,0.0433527939021587,0,0,0
"2100000000242","국민의힘",297,12,1,5,0.871550440788269,0.958730158730159,0.110867939889431,0.139528855681419,0,0,0
"2100000000243","더불어민주당",525,0,0,0,0.993430852890015,1,-0.56931209564209,0.0928831622004509,0,0,0
"2100000000244","국민의힘",354,50,16,51,0.68367075920105,0.859872611464968,0.507500231266022,-0.696227669715881,0,0,0
"2100000000245","더불어민주당",105,0,0,0,0.997134923934937,1,-0.97727769613266,-0.0567615926265717,0,0,0
"2100000000246","국민의힘",475,17,1,3,0.870175540447235,0.963709677419355,0.0274690054357052,0.510989487171173,0,0,0
"2100000000247","국민의힘",495,23,2,9,0.857406079769135,0.952741020793951,0.131344333291054,0.179975733160973,0,0,0
"2100000000248","더불어민주당",467,0,0,0,0.994434893131256,1,-0.69168496131897,0.16176675260067,0,0,0
"2100000000249","더불어민주당",468,8,0,3,0.935924112796783,0.983298538622129,-0.292572915554047,-0.628425896167755,0,0,0
"2100000000250","더불어민주당",503,8,0,0,0.926327109336853,0.984344422700587,-0.363670110702515,0.873267471790314,0,0,0
"2100000000251","더불어민주당",525,3,0,0,0.97576767206192,0.994318181818182,-0.440503507852554,-0.154376745223999,0,0,0
"2100000000252","국민의힘",368,66,10,34,0.677589237689972,0.841004184100418,0.497651487588882,0.45866596698761,0,0,0
"2100000000253","국민의힘",215,42,2,15,0.676116466522217,0.839416058394161,0.46565443277359,0.00143236399162561,0,0,0
"2100000000254","국민의힘",299,73,25,86,0.609082937240601,0.797101449275362,0.643769443035126,0.164999395608902,0,0,0
"2100000000255","국민의힘",145,51,49,137,0.583545923233032,0.738219895287958,0.815941631793976,0.576853632926941,0,0,0
"2100000000256","더불어민주당",488,1,0,0,0.98454886674881,0.997955010224949,-0.546355843544006,0.16016474366188,0,0,0
"2100000000257","더불어민주당",523,10,0,0,0.923447251319885,0.981238273921201,-0.427520543336868,-0.489564716815948,0,0,0
"2100000000258","무소속",398,12,0,0,0.874692857265472,0.970731707317073,-0.160830244421959,0.614260137081146,0,0,0
"2100000000259","더불어민주당",465,1,0,0,0.983327805995941,0.997854077253219,-0.549480497837067,0.12570121884346,0,0,0
"2100000000260","국민의힘",458,10,1,2,0.920595526695251,0.976645435244161,-0.201112821698189,-0.597488939762115,0,0,0
"2100000000261","국민의힘",403,55,6,23,0.718719899654388,0.874743326488706,0.397321373224258,-0.646343588829041,0,0,0
"2100000000262","국민의힘",288,9,0,6,0.924257159233093,0.97029702970297,0.0817495509982109,0.0141345355659723,0,0,0
"2100000000263","더불어민주당",497,9,0,0,0.913932263851166,0.982213438735178,-0.268055260181427,0.624418556690216,0,0,0
"2100000000264","국민의힘",93,22,7,23,0.657680988311768,0.8,0.613091766834259,-0.311574965715408,0,0,0
"2100000000265","국민의힘",305,53,20,46,0.666569173336029,0.827830188679245,0.543234586715698,-0.727791428565979,0,0,0
"2100000000266","더불어민주당",504,3,0,0,0.963409662246704,0.994082840236686,-0.496238768100739,0.035027801990509,0,0,0
"2100000000267","더불어민주당",443,5,0,0,0.965864241123199,0.988839285714286,-0.485893934965134,-0.436815589666367,0,0,0
"2100000000268","더불어민주당",530,1,0,0,0.986431658267975,0.998116760828625,-0.561219871044159,0.103351637721062,0,0,0
"2100000000269","더불어민주당",466,4,0,0,0.973673164844513,0.991489361702128,-0.26066255569458,-0.161260604858398,0,0,0
"2100000000270","더불어민주당",476,2,0,0,0.979723989963531,0.99581589958159,-0.534651815891266,-0.102556854486465,0,0,0
"2100000000271","국민의힘",204,82,44,103,0.574672043323517,0.709006928406467,0.738957107067108,-0.214279472827911,0,0,0
"2100000000272","국민의힘",286,58,16,41,0.666179537773132,0.815461346633416,0.566322147846222,0.580260932445526,0,0,0
"2100000000273","더불어민주당",406,3,0,0,0.955145299434662,0.992665036674817,-0.475842356681824,0.0566322170197964,0,0,0
"2100000000274","더불어민주당",529,0,0,0,0.993512392044067,1,-0.569044768810272,0.0876803398132324,0,0,0
"2100000000275","국민의힘",148,40,20,37,0.608978867530823,0.755102040816326,0.572630703449249,-0.0209079831838608,0,0,0
"2100000000276","국민의힘",262,44,5,26,0.662701427936554,0.85459940652819,0.48380771279335,0.342419862747192,0,0,0
"2100000000277","더불어민주당",484,8,0,0,0.920392453670502,0.983739837398374,-0.622934937477112,0.782273709774017,0,0,0
"2100000000278","국민의힘",289,55,5,25,0.708289444446564,0.839572192513369,0.498149037361145,-0.107565648853779,0,0,0
"2100000000279","국민의힘",343,34,4,8,0.746655642986298,0.902313624678663,0.25043323636055,0.923045516014099,0,0,0
"2100000000280","무소속",368,69,23,51,0.650457203388214,0.819960861056751,0.515063107013702,-0.69008195400238,0,0,0
"2100000000281","국민의힘",179,17,2,11,0.768664956092834,0.909090909090909,0.277698040008545,0.397578835487366,0,0,0
"2100000000282","국민의힘",242,68,31,124,0.621161341667175,0.787096774193548,0.706470489501953,0.591035664081573,0,0,0
"2100000000283","국민의힘",199,62,51,176,0.604573726654053,0.76844262295082,0.806727170944214,0.590924024581909,0,0,0
"2100000000284","더불어민주당",532,1,0,0,0.981812536716461,0.99812382739212,-0.555219352245331,0.112430192530155,0,0,0
"2100000000285","더불어민주당",227,2,0,0,0.959031820297241,0.991266375545852,-0.529080450534821,0.848571598529816,0,0,0
"2100000000286","더불어민주당",525,3,0,0,0.975439727306366,0.994318181818182,-0.412399649620056,-0.211433485150337,0,0,0
"2100000000287","더불어민주당",520,7,0,0,0.956296861171722,0.986717267552182,-0.37490102648735,-0.40259912610054,0,0,0
"2100000000288","국민의힘",266,110,51,76,0.557663798332214,0.679920477137177,0.676542043685913,-0.200889274477959,0,0,0
"2100000000289","더불어민주당",529,2,0,0,0.970291972160339,0.99623352165725,-0.480995088815689,0.195098415017128,0,0,0
"2100000000290","더불어민주당",487,1,0,0,0.979526877403259,0.997950819672131,-0.506164014339447,0.303256511688232,0,0,0
"2100000000291","국민의힘",296,10,0,4,0.886992573738098,0.967741935483871,0.0460349880158901,0.37476572394371,0,0,0
"2100000000292","국민의힘",196,82,44,94,0.566707015037537,0.697115384615385,0.730395376682281,0.554242014884949,0,0,0
"2100000000293","더불어민주당",530,0,0,0,0.993460774421692,1,-0.569712698459625,0.0883490517735481,0,0,0
"2100000000294","더불어민주당",375,2,0,0,0.979227006435394,0.994694960212202,-0.692599236965179,0.30238288640976,0,0,0
"2100000000295","더불어민주당",503,8,0,0,0.938145339488983,0.984344422700587,-0.299403101205826,-0.170054703950882,0,0,0
"2100000000296","더불어민주당",526,4,0,0,0.96267181634903,0.992452830188679,-0.526495456695557,0.187106192111969,0,0,0
"2100000000297","국민의힘",200,49,9,19,0.626853048801422,0.790613718411552,0.486069083213806,0.873920440673828,0,0,0
"2100000000298","무소속",277,58,13,40,0.630909979343414,0.81701030927835,0.539827287197113,0.16207580268383,0,0,0
"2100000000299","더불어민주당",522,2,0,0,0.972824454307556,0.99618320610687,-0.519860446453094,0.0668505877256393,0,0,0
"2100000000300","더불어민주당",233,2,0,0,0.950403809547424,0.991489361702128,-0.56771320104599,0.82322633266449,0,0,0
"2100000000301","더불어민주당",58,0,0,0,0.996491730213165,1,-0.949756503105164,-0.0821256041526794,0,0,0
