,HG_NM,HJ_NM,POLY_NM,ORIG_NM,MEMBER_NO,POLY_CD,ORIG_CD,VOTE_DATE,BILL_NO,BILL_NAME,BILL_ID,LAW_TITLE,CURR_COMMITTEE,RESULT_VOTE_MOD,DEPT_CD,CURR_COMMITTEE_ID,DISP_ORDER,BILL_URL,BILL_NAME_URL,SESSION_CD,CURRENTS_CD,AGE,MONA_CD
33,윤상현,尹相現,국민의힘,인천 동구미추홀구을,2100000000170,101210,210023,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,불참,9770598,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,MSY7784L
34,안규백,安圭伯,더불어민주당,서울 동대문구갑,2100000000141,101182,010012,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,불참,9770587,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,TST4507I
35,강기윤,姜起潤,국민의힘,경남 창원시성산구,2100000000001,101210,160124,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,불참,9771230,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,14M56632
36,전혜숙,全惠淑,더불어민주당,서울 광진구갑,2100000000238,101182,010009,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,불참,9770926,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,N9X9673B
37,정정순,鄭正淳,더불어민주당,충북 청주시상당구,2100000000245,101182,110001,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771200,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,TP066860
38,김승수,金承洙,국민의힘,대구 북구을,2100000000047,101210,030012,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,기권,9771144,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,5K93695T
39,윤영덕,尹永德,더불어민주당,광주 동구남구갑,2100000000171,101182,050016,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771153,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,KFS1358P
40,황보승희,皇甫承希,무소속,부산 중구영도구,2100000000298,101030,020049,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,불참,9771130,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,J9S37905
41,천준호,千俊鎬,더불어민주당,서울 강북구갑,2100000000268,101182,010022,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771112,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,A494529E
42,민형배,閔馨培,더불어민주당,광주 광산구을,2100000000086,101182,050014,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771159,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,VRY5522V
