,HG_NM,HJ_NM,POLY_NM,ORIG_NM,MEMBER_NO,POLY_CD,ORIG_CD,VOTE_DATE,BILL_NO,BILL_NAME,BILL_ID,LAW_TITLE,CURR_COMMITTEE,RESULT_VOTE_MOD,DEPT_CD,CURR_COMMITTEE_ID,DISP_ORDER,BILL_URL,BILL_NAME_URL,SESSION_CD,CURRENTS_CD,AGE,MONA_CD
45,최기상,崔基相,더불어민주당,서울 금천구,2100000000270,101182,010053,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771119,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,I5I2468R
46,이소영,李素永,더불어민주당,경기 의왕시과천시,2100000000196,101182,080049,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771185,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,WTR5885Y
47,김은혜,金恩慧,국민의힘,경기 성남시분당구갑,2100000000060,101210,080011,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771171,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,L5P27909
48,정필모,鄭必模,더불어민주당,비례대표,2100000000251,101182,240001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771264,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,3425169D
49,김영식,金英植,국민의힘,경북 구미시을,2100000000050,101210,150011,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,불참,9771225,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,IOW1101J
50,최강욱,崔康旭,더불어민주당,비례대표,2100000000269,101182,240001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771282,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,ICH23251
51,조오섭,曺五燮,더불어민주당,광주 북구갑,2100000000257,101182,050007,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771156,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,25I8709Q
52,오기형,吳奇炯,더불어민주당,서울 도봉구을,2100000000153,101182,010026,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771113,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,OIA3741M
53,서병수,徐秉洙,국민의힘,부산 부산진구갑,2100000000118,101210,020006,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771133,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,CT85313K
54,송영길,宋永吉,더불어민주당,인천 계양구을,2100000000132,101182,040016,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770967,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,PAO22428
55,박병석,朴炳錫,더불어민주당,대전 서구갑,2100000000093,101182,060005,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,불참,9770090,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,BLC8630L
56,이낙연,李洛淵,더불어민주당,서울 종로구,2100000000186,101182,010001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,기권,9771106,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,0767470D
57,권영세,權寧世,국민의힘,서울 용산구,2100000000018,101210,010005,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771108,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,LG63087O
58,박용진,朴用鎭,더불어민주당,서울 강북구을,2100000000102,101182,010023,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770929,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,PEP6922S
59,박성중,朴成重,국민의힘,서울 서초구을,2100000000097,101210,010066,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,기권,9770944,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,DAN6731C
60,양금희,梁琴喜,국민의힘,대구 북구갑,2100000000146,101210,030010,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,기권,9771143,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,VG24001G
61,강대식,姜大植,국민의힘,대구 동구을,2100000000002,101210,030005,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771142,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,L2I9861C
62,김용판,金用判,국민의힘,대구 달서구병,2100000000056,101210,030020,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,기권,9771147,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,SVH3899R
63,조태용,趙太庸,국민의힘,비례대표,2100000000261,101210,240001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,기권,9771244,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,I434361W
64,이형석,李炯錫,더불어민주당,광주 북구을,2100000000223,101182,050009,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771157,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,IOW8224X
65,이용선,李庸瑄,더불어민주당,서울 양천구을,2100000000203,101182,010043,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771115,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,9JF4562W
66,지성호,池成浩,국민의힘,비례대표,2100000000265,101210,240001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771250,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,Y7K5946R
67,정찬민,鄭燦敏,국민의힘,경기 용인시갑,2100000000247,101210,080067,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771189,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,SBK1544B
68,양기대,梁基大,더불어민주당,경기 광명시을,2100000000147,101182,080030,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771178,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,KUO3574J
69,주호영,朱豪英,국민의힘,대구 수성구갑,2100000000264,101210,030014,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,불참,9770883,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,8SV6917G
70,유기홍,柳基洪,더불어민주당,서울 관악구갑,2100000000161,101182,010062,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771121,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,8FC9697X
71,박진,朴振,국민의힘,서울 강남구을,2100000000106,101210,010069,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771125,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,QKO6165V
72,홍문표,洪文杓,국민의힘,충남 홍성군예산군,2100000000291,101210,120018,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770886,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,GD131760
73,윤재옥,尹在玉,국민의힘,대구 달서구을,2100000000175,101210,030019,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770812,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,ZRF3039U
74,우상호,禹相虎,더불어민주당,서울 서대문구갑,2100000000157,101182,010036,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770871,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,V0O5343U
75,진선미,陳善美,더불어민주당,서울 강동구갑,2100000000266,101182,010076,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770852,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,68P7228G
76,한정애,韓貞愛,더불어민주당,서울 강서구병,2100000000285,101182,010099,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770859,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,XPP2564T
77,홍익표,洪翼杓,더불어민주당,서울 중구성동구갑,2100000000295,101182,010096,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770864,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,FRN1867O
78,정희용,鄭熙溶,국민의힘,경북 고령군성주군칠곡군,2100000000252,101210,150022,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771229,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,PFG2137X
79,한무경,韓茂景,국민의힘,비례대표,2100000000283,101210,240001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,반대,9771241,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,UB114374
80,황운하,黃雲夏,더불어민주당,대전 중구,2100000000299,101182,060003,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771161,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,0YT3774N
81,윤두현,尹斗鉉,국민의힘,경북 경산시,2100000000168,101210,150136,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,반대,9771227,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,7JC3239L
82,박영순,朴英淳,더불어민주당,대전 대덕구,2100000000099,101182,060011,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771162,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,40S1959J
83,박성준,朴省俊,더불어민주당,서울 중구성동구을,2100000000096,101182,010097,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771107,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,IL74008M
84,이성만,李成萬,무소속,인천 부평구갑,2100000000195,101030,040013,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771151,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,8KF7223D
85,김예지,金睿智,국민의힘,비례대표,2100000000054,101210,240001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,불참,9771249,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,CNZ51556
86,김병주,金柄周,더불어민주당,비례대표,2100000000037,101182,240001,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771268,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,GF286398
87,박덕흠,朴德欽,국민의힘,충북 보은군옥천군영동군괴산군,2100000000091,101210,110037,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,불참,9770768,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,N4R2421C
88,진성준,陳聲準,더불어민주당,서울 강서구을,2100000000267,101182,010047,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9771117,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,3C23171A
89,권성동,權性東,국민의힘,강원 강릉시,2100000000017,101210,100005,20200924 152533,2101013,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안,PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,대중교통의 육성 및 이용촉진에 관한 법률,국토교통위원회,찬성,9770679,9700407,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2P0N0W6H2V5R1U6A3G3Q3C0A3S9P7,382,9,21,GDG1847Z
